,weight,stratum,psu,qn8,domain
742,0.8131,212,60130,1.0,domain2
743,0.9344,212,60130,2.0,domain2
744,1.0759999999999998,212,60130,1.0,domain2
745,0.9344,212,60130,,domain2
746,1.4745,212,60130,1.0,domain2
747,0.5653,212,60130,1.0,domain2
748,0.6944,212,60130,2.0,domain2
749,0.6944,212,60130,1.0,domain2
750,1.0759999999999998,212,60130,2.0,domain2
751,1.0759999999999998,212,60130,2.0,domain2
752,1.1545,212,60130,2.0,domain2
753,1.0759999999999998,212,60130,,domain2
754,0.9344,212,60130,2.0,domain2
755,0.9344,212,60130,,domain2
756,0.9344,212,60130,2.0,domain2
757,1.0759999999999998,212,60130,2.0,domain2
758,0.9959,212,60130,1.0,domain2
759,1.0759999999999998,212,60130,1.0,domain2
760,0.9344,212,60130,1.0,domain2
761,1.1676,212,60130,1.0,domain2
762,1.4745,212,60130,1.0,domain2
763,1.2912,212,60130,1.0,domain2
764,0.9344,212,60130,,domain2
765,1.0759999999999998,212,60130,,domain2
766,1.2912,212,60130,1.0,domain2
767,1.2912,212,60130,2.0,domain2
768,1.4745,212,60130,1.0,domain2
769,1.4745,212,60130,2.0,domain2
770,0.9916,212,60130,2.0,domain2
771,0.9344,212,60130,1.0,domain2
772,0.9364,212,60130,,domain2
773,0.9364,212,60130,,domain2
774,0.9344,212,60130,2.0,domain2
775,1.0759999999999998,212,60130,,domain2
776,0.9344,212,60130,2.0,domain2
777,1.3333,212,60130,2.0,domain2
778,1.4745,212,60130,1.0,domain2
779,1.1323,212,60130,1.0,domain2
780,1.4745,212,60130,,domain2
781,1.4094,212,60130,1.0,domain2
782,1.0022,212,60130,,domain2
783,1.2542,212,60130,,domain2
784,1.2542,212,60130,1.0,domain2
785,1.4094,212,60130,1.0,domain2
786,1.1676,212,60130,1.0,domain2
787,0.9916,212,60130,1.0,domain2
788,0.495,212,60130,1.0,domain2
789,1.4745,212,60130,2.0,domain2
790,1.2912,212,60130,2.0,domain2
791,1.4745,212,60130,2.0,domain2
792,1.4745,212,60130,,domain2
793,1.2912,212,60130,2.0,domain2
794,1.2912,212,60130,1.0,domain2
795,1.2912,212,60130,1.0,domain2
796,0.7805,211,60170,2.0,domain2
797,0.7805,211,60170,,domain2
798,1.5288,211,60170,2.0,domain2
799,1.5288,211,60170,2.0,domain2
800,0.58,211,60170,,domain2
801,1.5288,211,60170,2.0,domain2
802,0.7805,211,60170,2.0,domain2
803,0.7805,211,60170,,domain2
804,0.7805,211,60170,2.0,domain2
805,0.58,211,60170,1.0,domain2
806,1.5288,211,60170,,domain2
807,0.7805,211,60170,,domain2
808,1.5288,211,60170,1.0,domain2
809,0.7805,211,60170,1.0,domain2
810,0.7805,211,60170,1.0,domain2
811,1.5288,211,60170,1.0,domain2
812,0.6792,211,60170,1.0,domain2
813,0.7805,211,60170,2.0,domain2
814,1.5288,211,60170,2.0,domain2
815,0.7805,211,60170,2.0,domain2
816,0.9353,211,60170,2.0,domain2
817,1.2990000000000002,211,60170,2.0,domain2
818,1.2990000000000002,211,60170,1.0,domain2
819,0.9353,211,60170,1.0,domain2
820,1.2990000000000002,211,60170,,domain2
821,0.4981,211,60170,,domain2
822,0.7183,211,60170,,domain2
823,0.9353,211,60170,1.0,domain2
824,0.3586,211,60170,2.0,domain2
825,0.3586,211,60170,1.0,domain2
826,0.9353,211,60170,,domain2
827,1.2990000000000002,211,60170,2.0,domain2
828,0.9353,211,60170,1.0,domain2
829,0.9353,211,60170,1.0,domain2
830,0.9353,211,60170,1.0,domain2
831,1.2990000000000002,211,60170,2.0,domain2
832,1.2990000000000002,211,60170,1.0,domain2
833,0.9353,211,60170,1.0,domain2
834,0.7183,211,60170,1.0,domain2
835,0.9353,211,60170,,domain2
836,1.5288,211,60170,2.0,domain2
837,0.9353,211,60170,,domain2
838,0.9353,211,60170,1.0,domain2
839,1.2990000000000002,211,60170,2.0,domain2
840,0.7805,211,60170,1.0,domain2
841,0.7805,211,60170,2.0,domain2
842,0.8011,211,60170,1.0,domain2
843,1.0723,211,60170,,domain2
844,1.0723,211,60170,1.0,domain2
845,0.8011,211,60170,2.0,domain2
846,1.0571,211,60170,1.0,domain2
847,1.2990000000000002,211,60170,,domain2
848,1.2990000000000002,211,60170,1.0,domain2
849,1.2990000000000002,211,60170,2.0,domain2
850,0.9353,211,60170,2.0,domain2
851,0.9976,211,60170,1.0,domain2
852,0.9353,211,60170,1.0,domain2
853,0.9353,211,60170,1.0,domain2
854,1.5288,211,60170,,domain2
855,1.5288,211,60170,2.0,domain2
856,1.0571,211,60170,1.0,domain2
857,0.7805,211,60170,,domain2
858,1.3304,211,60170,2.0,domain2
859,0.8011,211,60170,,domain2
860,1.7608,211,60170,,domain2
861,0.8011,211,60170,1.0,domain2
862,1.0571,211,60170,2.0,domain2
863,2.3569,211,60170,1.0,domain2
864,1.0723,211,60170,1.0,domain2
865,1.7608,211,60170,,domain2
866,1.7608,211,60170,,domain2
867,1.715,211,60170,2.0,domain2
868,1.0571,211,60170,1.0,domain2
869,1.0571,211,60170,,domain2
870,1.0723,211,60170,,domain2
871,1.0723,211,60170,2.0,domain2
872,0.8011,211,60170,,domain2
873,1.0723,211,60170,1.0,domain2
874,2.3569,211,60170,,domain2
875,1.0723,211,60170,2.0,domain2
876,2.3569,211,60170,1.0,domain2
877,1.0723,211,60170,1.0,domain2
878,2.3569,211,60170,,domain2
879,1.0723,211,60170,1.0,domain2
880,1.0723,211,60170,1.0,domain2
881,1.0723,211,60170,1.0,domain2
882,1.0571,211,60170,1.0,domain2
883,2.3569,211,60170,1.0,domain2
884,1.715,211,60170,1.0,domain2
885,1.715,211,60170,1.0,domain2
886,0.7894,211,60170,1.0,domain2
887,1.0571,211,60170,1.0,domain2
888,1.0571,211,60170,2.0,domain2
889,1.0571,211,60170,2.0,domain2
890,1.0571,211,60170,2.0,domain2
891,0.7894,211,60170,,domain2
892,1.4853,211,60170,2.0,domain2
893,1.0571,211,60170,,domain2
894,0.7894,211,60170,1.0,domain2
895,1.715,211,60170,1.0,domain2
896,1.2806,211,60170,1.0,domain2
897,1.0571,211,60170,2.0,domain2
898,1.0571,211,60170,1.0,domain2
899,1.715,211,60170,2.0,domain2
900,1.715,211,60170,1.0,domain2
901,1.715,211,60170,1.0,domain2
902,1.715,211,60170,1.0,domain2
903,1.0571,211,60170,2.0,domain2
904,0.1799,203,60190,,domain2
905,0.2242,203,60190,,domain2
906,0.1722,203,60190,1.0,domain2
907,0.1528,203,60190,,domain2
908,0.1528,203,60190,1.0,domain2
909,0.1528,203,60190,1.0,domain2
910,0.1528,203,60190,1.0,domain2
911,0.1528,203,60190,,domain2
912,0.2027,203,60190,1.0,domain2
913,0.1354,203,60190,,domain2
914,0.1722,203,60190,,domain2
915,0.1989,203,60190,1.0,domain2
916,0.1528,203,60190,1.0,domain2
917,0.1528,203,60190,,domain2
918,0.2135,203,60190,2.0,domain2
919,0.1844,203,60190,1.0,domain2
920,0.2135,203,60190,,domain2
921,0.21600000000000003,203,60190,2.0,domain2
922,0.2027,203,60190,,domain2
923,0.1528,203,60190,2.0,domain2
924,0.2784,203,60190,,domain2
925,0.2242,203,60190,1.0,domain2
926,0.1722,203,60190,1.0,domain2
927,0.1528,203,60190,1.0,domain2
928,0.1722,203,60190,1.0,domain2
929,0.1722,203,60190,,domain2
930,0.3137,203,60190,,domain2
931,0.1799,203,60190,,domain2
932,0.1722,203,60190,1.0,domain2
933,0.1722,203,60190,,domain2
934,0.21600000000000003,203,60190,,domain2
935,0.1823,203,60190,1.0,domain2
936,0.21600000000000003,203,60190,1.0,domain2
937,0.2135,203,60190,1.0,domain2
938,0.2135,203,60190,1.0,domain2
939,0.1308,203,60190,2.0,domain2
940,0.2135,203,60190,1.0,domain2
941,0.21600000000000003,203,60190,1.0,domain2
942,0.21600000000000003,203,60190,1.0,domain2
943,0.2482,203,60190,2.0,domain2
944,0.2135,203,60190,2.0,domain2
945,0.1281,203,60190,1.0,domain2
946,0.2135,203,60190,1.0,domain2
947,0.21600000000000003,203,60190,1.0,domain2
948,0.2482,203,60190,,domain2
949,0.3535,203,60190,1.0,domain2
950,0.21600000000000003,203,60190,2.0,domain2
951,0.1844,203,60190,1.0,domain2
952,0.2135,203,60190,1.0,domain2
953,0.2454,203,60190,2.0,domain2
954,0.2135,203,60190,2.0,domain2
955,0.21600000000000003,203,60190,1.0,domain2
956,0.21600000000000003,203,60190,2.0,domain2
957,0.1823,203,60190,1.0,domain2
958,0.1281,203,60190,1.0,domain2
959,0.1277,203,60190,,domain2
960,0.171,203,60190,1.0,domain2
961,0.1715,203,60190,,domain2
962,0.2135,203,60190,,domain2
963,0.1525,203,60190,,domain2
964,0.1768,203,60190,2.0,domain2
965,0.1354,203,60190,1.0,domain2
966,0.1354,203,60190,1.0,domain2
967,0.1354,203,60190,1.0,domain2
968,0.1525,203,60190,2.0,domain2
969,0.1277,203,60190,,domain2
970,0.1277,203,60190,,domain2
971,0.1277,203,60190,1.0,domain2
972,0.171,203,60190,1.0,domain2
973,0.1281,203,60190,1.0,domain2
974,0.1277,203,60190,,domain2
975,0.1281,203,60190,1.0,domain2
976,0.1354,203,60190,1.0,domain2
977,0.1354,203,60190,,domain2
978,0.1768,203,60190,2.0,domain2
979,0.1768,203,60190,,domain2
980,0.1354,203,60190,1.0,domain2
981,0.1768,203,60190,,domain2
982,0.1354,203,60190,1.0,domain2
983,0.1354,203,60190,,domain2
984,0.2042,203,60190,2.0,domain2
985,0.1354,203,60190,1.0,domain2
986,0.1525,203,60190,1.0,domain2
987,0.1768,203,60190,1.0,domain2
988,0.157,203,60190,1.0,domain2
989,0.1354,203,60190,,domain2
990,0.1525,203,60190,,domain2
991,0.1525,203,60190,,domain2
992,0.1354,203,60190,,domain2
993,0.1525,203,60190,,domain2
994,0.1354,203,60190,,domain2
995,0.1354,203,60190,1.0,domain2
996,0.1525,203,60190,1.0,domain2
997,0.251,203,60190,,domain2
998,0.1525,203,60190,1.0,domain2
999,0.1525,203,60190,1.0,domain2
1000,0.1354,203,60190,,domain2
1001,0.1354,203,60190,1.0,domain2
1002,0.1525,203,60190,1.0,domain2
1003,0.1525,203,60190,,domain2
1004,0.1354,203,60190,1.0,domain2
1005,0.1525,203,60190,1.0,domain2
1006,0.2826,203,60190,1.0,domain2
1007,0.1354,203,60190,1.0,domain2
1008,0.1528,203,60190,1.0,domain2
1009,0.1528,203,60190,1.0,domain2
1010,0.1528,203,60190,,domain2
1011,0.1528,203,60190,,domain2
1012,0.1366,203,60190,1.0,domain2
1013,0.2042,203,60190,,domain2
1014,0.1277,203,60190,1.0,domain2
1015,0.1354,203,60190,,domain2
1016,0.2826,203,60190,1.0,domain2
1017,0.1525,203,60190,1.0,domain2
1018,0.1525,203,60190,1.0,domain2
1019,0.1354,203,60190,1.0,domain2
1020,0.157,203,60190,,domain2
1021,0.157,203,60190,2.0,domain2
1022,0.1354,203,60190,2.0,domain2
1023,0.1354,203,60190,2.0,domain2
1024,0.1768,203,60190,1.0,domain2
1025,0.1354,203,60190,1.0,domain2
1026,0.1354,203,60190,,domain2
1027,0.1813,203,60190,1.0,domain2
1028,0.13699999999999998,203,60190,1.0,domain2
1029,0.1281,203,60190,1.0,domain2
1030,0.1277,203,60190,1.0,domain2
1031,0.1366,203,60190,,domain2
1032,0.171,203,60190,1.0,domain2
1033,0.171,203,60190,2.0,domain2
1034,0.225,203,60190,1.0,domain2
1035,0.1354,203,60190,2.0,domain2
1036,0.1277,203,60190,,domain2
1037,0.1354,203,60190,,domain2
1038,0.1525,203,60190,,domain2
1039,0.1525,203,60190,,domain2
1040,0.1354,203,60190,1.0,domain2
1041,0.157,203,60190,,domain2
1042,0.157,203,60190,,domain2
1043,0.1768,203,60190,1.0,domain2
1044,0.1768,203,60190,,domain2
1045,0.225,203,60190,1.0,domain2
1046,0.1813,203,60190,1.0,domain2
1047,0.1525,203,60190,1.0,domain2
1048,0.2042,203,60190,1.0,domain2
1049,0.1525,203,60190,1.0,domain2
1050,0.1354,203,60190,1.0,domain2
1051,0.1354,203,60190,1.0,domain2
1052,0.1354,203,60190,1.0,domain2
1053,0.251,203,60190,,domain2
1054,0.1768,203,60190,,domain2
1055,0.157,203,60190,1.0,domain2
1056,0.1354,203,60190,1.0,domain2
1057,0.1354,203,60190,1.0,domain2
1058,0.1525,203,60190,,domain2
1059,0.1525,203,60190,1.0,domain2
1060,0.1525,203,60190,,domain2
1061,0.1768,203,60190,,domain2
1062,0.157,203,60190,,domain2
1063,0.1354,203,60190,,domain2
1064,0.1354,203,60190,,domain2
1065,0.1354,203,60190,1.0,domain2
1066,0.251,203,60190,1.0,domain2
1067,0.251,203,60190,,domain2
1068,0.1281,203,60190,1.0,domain2
1069,0.1277,203,60190,1.0,domain2
1070,0.1366,203,60190,1.0,domain2
1071,0.1281,203,60190,1.0,domain2
1072,0.1281,203,60190,1.0,domain2
1073,0.171,203,60190,1.0,domain2
1074,0.1281,203,60190,,domain2
1075,0.1277,203,60190,2.0,domain2
1076,0.1277,203,60190,,domain2
1077,0.1281,203,60190,,domain2
1078,0.1768,203,60190,,domain2
1079,0.13699999999999998,203,60190,2.0,domain2
1080,0.225,203,60190,,domain2
1081,0.1281,203,60190,,domain2
1082,0.171,203,60190,2.0,domain2
1083,0.225,203,60190,1.0,domain2
1084,0.171,203,60190,1.0,domain2
1085,0.2042,203,60190,1.0,domain2
1086,0.1277,203,60190,1.0,domain2
1087,0.1281,203,60190,1.0,domain2
1088,0.1366,203,60190,1.0,domain2
1089,0.1281,203,60190,1.0,domain2
1090,0.1281,203,60190,1.0,domain2
1091,0.1281,203,60190,1.0,domain2
1092,0.13699999999999998,203,60190,1.0,domain2
1093,0.1799,203,60190,1.0,domain2
1094,0.1722,203,60190,2.0,domain2
1095,0.1722,203,60190,,domain2
1096,0.1722,203,60190,,domain2
1097,0.1722,203,60190,1.0,domain2
1098,0.2242,203,60190,1.0,domain2
1099,0.1528,203,60190,2.0,domain2
1100,0.1989,203,60190,1.0,domain2
1101,0.2784,203,60190,,domain2
1102,0.0857,203,60190,,domain2
1103,0.1277,203,60190,1.0,domain2
1104,0.1281,203,60190,1.0,domain2
1105,0.1722,203,60190,1.0,domain2
1106,0.1722,203,60190,1.0,domain2
1107,0.1354,203,60190,1.0,domain2
1108,0.21600000000000003,203,60190,,domain2
1109,0.1366,203,60190,1.0,domain2
1110,0.1715,203,60190,1.0,domain2
1111,0.1277,203,60190,1.0,domain2
1112,0.1281,203,60190,,domain2
1113,0.1277,203,60190,1.0,domain2
1114,0.1277,203,60190,1.0,domain2
1115,0.1277,203,60190,1.0,domain2
1116,0.171,203,60190,,domain2
1117,0.1277,203,60190,,domain2
1118,0.225,203,60190,1.0,domain2
1119,0.0857,203,60190,1.0,domain2
1120,0.1281,203,60190,1.0,domain2
1121,0.1281,203,60190,1.0,domain2
1122,0.1277,203,60190,,domain2
1123,0.1366,203,60190,1.0,domain2
1124,0.1528,203,60190,,domain2
1125,0.1844,203,60190,1.0,domain2
1126,0.1722,203,60190,,domain2
1127,0.1722,203,60190,,domain2
1128,0.1722,203,60190,1.0,domain2
1129,0.1722,203,60190,1.0,domain2
1130,0.1528,203,60190,,domain2
1131,0.1528,203,60190,1.0,domain2
1132,0.1722,203,60190,1.0,domain2
1133,0.1989,203,60190,1.0,domain2
1134,0.171,203,60190,1.0,domain2
1135,0.1715,203,60190,1.0,domain2
1136,0.2244,203,60190,,domain2
1137,0.1277,203,60190,1.0,domain2
1138,0.1525,203,60190,1.0,domain2
1139,0.1281,203,60190,1.0,domain2
1140,0.1366,203,60190,,domain2
1141,0.2244,203,60190,1.0,domain2
1142,0.13699999999999998,203,60190,,domain2
1143,0.225,203,60190,1.0,domain2
1144,0.0857,203,60190,,domain2
1145,0.1277,203,60190,1.0,domain2
1146,0.225,203,60190,1.0,domain2
1147,0.1277,203,60190,,domain2
1148,0.1281,203,60190,,domain2
1149,0.1281,203,60190,,domain2
1150,0.1281,203,60190,,domain2
1151,0.1281,203,60190,,domain2
1152,0.1281,203,60190,,domain2
1153,0.225,203,60190,1.0,domain2
1154,0.1277,203,60190,1.0,domain2
1155,0.1281,203,60190,1.0,domain2
1156,0.1366,203,60190,,domain2
1157,0.1366,203,60190,1.0,domain2
1158,0.1366,203,60190,1.0,domain2
1159,0.1366,203,60190,1.0,domain2
1160,0.1366,203,60190,1.0,domain2
1161,0.1354,203,60190,,domain2
1162,0.1281,203,60190,1.0,domain2
1163,0.1281,203,60190,,domain2
1164,0.1281,203,60190,1.0,domain2
1165,0.1281,203,60190,1.0,domain2
1166,0.1281,203,60190,,domain2
1167,0.157,203,60190,1.0,domain2
1168,0.1722,203,60190,,domain2
1169,0.2242,203,60190,1.0,domain2
1170,0.1528,203,60190,1.0,domain2
1171,0.1722,203,60190,,domain2
1172,0.1528,203,60190,1.0,domain2
1173,0.1528,203,60190,2.0,domain2
1174,0.2027,203,60190,,domain2
1175,0.0763,203,60190,2.0,domain2
1176,0.1722,203,60190,1.0,domain2
1177,0.1528,203,60190,,domain2
1178,0.1528,203,60190,1.0,domain2
1179,0.1722,203,60190,1.0,domain2
1180,0.21600000000000003,203,60190,,domain2
1181,0.1844,203,60190,1.0,domain2
1182,0.1844,203,60190,1.0,domain2
1183,0.2135,203,60190,,domain2
1184,0.2135,203,60190,1.0,domain2
1185,0.1844,203,60190,,domain2
1186,0.2135,203,60190,,domain2
1187,0.1528,203,60190,,domain2
1188,0.21600000000000003,203,60190,1.0,domain2
1189,0.1722,203,60190,1.0,domain2
1190,0.1525,203,60190,1.0,domain2
1191,0.1528,203,60190,1.0,domain2
1192,0.1722,203,60190,1.0,domain2
1193,0.13699999999999998,203,60190,,domain2
1194,0.1277,203,60190,1.0,domain2
1195,0.1277,203,60190,,domain2
1196,0.1277,203,60190,,domain2
1197,0.1768,203,60190,2.0,domain2
1198,0.1281,203,60190,,domain2
1199,0.1528,203,60190,2.0,domain2
1200,0.1528,203,60190,,domain2
1201,0.1722,203,60190,,domain2
1202,0.1722,203,60190,,domain2
1203,0.3137,203,60190,1.0,domain2
1204,0.1722,203,60190,1.0,domain2
1205,0.1722,203,60190,2.0,domain2
1206,0.1528,203,60190,,domain2
1207,0.1799,203,60190,2.0,domain2
1208,0.1528,203,60190,,domain2
1209,0.1528,203,60190,2.0,domain2
1210,0.1528,203,60190,1.0,domain2
1211,0.3137,203,60190,1.0,domain2
1212,0.1528,203,60190,1.0,domain2
1213,0.1528,203,60190,1.0,domain2
1214,0.1722,203,60190,1.0,domain2
1215,0.1722,203,60190,,domain2
1216,0.1528,203,60190,1.0,domain2
1217,0.2784,203,60190,1.0,domain2
1218,0.1525,203,60190,,domain2
1219,0.1799,203,60190,1.0,domain2
1220,0.2784,203,60190,1.0,domain2
1221,0.1722,203,60190,1.0,domain2
1222,0.1528,203,60190,1.0,domain2
1223,0.1722,203,60190,,domain2
1224,0.1528,203,60190,1.0,domain2
1225,0.1989,203,60190,2.0,domain2
1226,0.1528,203,60190,1.0,domain2
1227,0.2784,203,60190,1.0,domain2
1228,0.1528,203,60190,1.0,domain2
1229,0.1277,203,60190,1.0,domain2
1230,0.1281,203,60190,1.0,domain2
1231,0.1813,203,60190,1.0,domain2
1232,0.1281,203,60190,,domain2
1233,0.1277,203,60190,1.0,domain2
1234,0.1281,203,60190,1.0,domain2
1235,0.1366,203,60190,,domain2
1236,0.1366,203,60190,1.0,domain2
1237,0.1366,203,60190,1.0,domain2
1238,0.2244,203,60190,,domain2
1239,0.2244,203,60190,1.0,domain2
1240,0.1277,203,60190,1.0,domain2
1241,0.1277,203,60190,1.0,domain2
1242,0.1277,203,60190,1.0,domain2
1243,0.13699999999999998,203,60190,,domain2
1244,0.1281,203,60190,1.0,domain2
1245,0.3105,203,60190,,domain2
1246,0.3333,203,60190,1.0,domain2
1247,0.17800000000000002,203,60190,,domain2
1248,0.17800000000000002,203,60190,,domain2
1249,0.1801,203,60190,1.0,domain2
1250,0.2384,203,60190,1.0,domain2
1251,0.3404,203,60190,,domain2
1252,0.3404,203,60190,,domain2
1253,0.3105,203,60190,1.0,domain2
1254,0.1801,203,60190,1.0,domain2
1255,0.3404,203,60190,1.0,domain2
1256,0.3105,203,60190,1.0,domain2
1257,0.2788,203,60190,,domain2
1258,0.2141,203,60190,1.0,domain2
1259,0.2141,203,60190,,domain2
1260,0.1962,203,60190,1.0,domain2
1261,0.1962,203,60190,1.0,domain2
1262,0.2141,203,60190,2.0,domain2
1263,0.2141,203,60190,1.0,domain2
1264,0.1962,203,60190,1.0,domain2
1265,0.2141,203,60190,,domain2
1266,0.1962,203,60190,1.0,domain2
1267,0.2521,203,60190,1.0,domain2
1268,0.1962,203,60190,1.0,domain2
1269,0.2141,203,60190,1.0,domain2
1270,0.1962,203,60190,1.0,domain2
1271,0.1962,203,60190,1.0,domain2
1272,0.3404,203,60190,1.0,domain2
1273,0.4156,203,60190,,domain2
1274,0.3404,203,60190,1.0,domain2
1275,0.3105,203,60190,1.0,domain2
1276,0.4156,203,60190,1.0,domain2
1277,0.3404,203,60190,1.0,domain2
1278,0.3404,203,60190,2.0,domain2
1279,0.3105,203,60190,,domain2
1280,0.3404,203,60190,,domain2
1281,0.2788,203,60190,,domain2
1282,0.1962,203,60190,2.0,domain2
1283,0.2141,203,60190,2.0,domain2
1284,0.38299999999999995,203,60190,,domain2
1285,0.3333,203,60190,2.0,domain2
1286,0.2141,203,60190,,domain2
1287,0.3575,203,60190,1.0,domain2
1288,0.2141,203,60190,1.0,domain2
1289,0.2141,203,60190,1.0,domain2
1290,0.38299999999999995,203,60190,,domain2
1291,0.5455,203,60190,1.0,domain2
1292,0.3333,203,60190,2.0,domain2
1293,0.3641,203,60190,,domain2
1294,0.4156,203,60190,1.0,domain2
1295,0.2788,203,60190,1.0,domain2
1296,0.2065,203,60190,1.0,domain2
1297,0.2412,203,60190,1.0,domain2
1298,0.33,203,60190,,domain2
1299,0.17800000000000002,203,60190,1.0,domain2
1300,0.17800000000000002,203,60190,1.0,domain2
1301,0.17800000000000002,203,60190,1.0,domain2
1302,0.1801,203,60190,1.0,domain2
1303,0.1801,203,60190,1.0,domain2
1304,0.3339,203,60190,1.0,domain2
1305,0.1801,203,60190,2.0,domain2
1306,0.1801,203,60190,1.0,domain2
1307,0.17800000000000002,203,60190,1.0,domain2
1308,0.1801,203,60190,1.0,domain2
1309,0.1236,203,60190,1.0,domain2
1310,0.17800000000000002,203,60190,1.0,domain2
1311,0.1801,203,60190,1.0,domain2
1312,0.2065,203,60190,1.0,domain2
1313,0.17800000000000002,203,60190,,domain2
1314,0.17800000000000002,203,60190,1.0,domain2
1315,0.3339,203,60190,,domain2
1316,0.2412,203,60190,,domain2
1317,0.17800000000000002,203,60190,1.0,domain2
1318,0.1236,203,60190,1.0,domain2
1319,0.1801,203,60190,2.0,domain2
1320,0.17800000000000002,203,60190,2.0,domain2
1321,0.3333,203,60190,,domain2
1322,0.7907,203,60190,1.0,domain2
1323,0.5552,203,60190,,domain2
1324,0.7907,203,60190,1.0,domain2
1325,0.4831,203,60190,1.0,domain2
1326,0.4831,203,60190,1.0,domain2
1327,0.4831,203,60190,1.0,domain2
1328,0.3333,203,60190,1.0,domain2
1329,0.7907,203,60190,1.0,domain2
1330,0.2089,203,60190,1.0,domain2
1331,0.1801,203,60190,1.0,domain2
1332,0.33,203,60190,,domain2
1333,0.1801,203,60190,,domain2
1334,0.17800000000000002,203,60190,1.0,domain2
1335,0.1801,203,60190,1.0,domain2
1336,0.2089,203,60190,1.0,domain2
1337,0.17800000000000002,203,60190,,domain2
1338,0.17800000000000002,203,60190,,domain2
1339,0.2089,203,60190,1.0,domain2
1340,0.17800000000000002,203,60190,1.0,domain2
1341,0.3333,203,60190,1.0,domain2
1342,0.3333,203,60190,1.0,domain2
1343,0.4831,203,60190,1.0,domain2
1344,0.4831,203,60190,,domain2
1345,0.4831,203,60190,2.0,domain2
1346,0.4831,203,60190,1.0,domain2
1347,0.3333,203,60190,,domain2
1348,0.4831,203,60190,1.0,domain2
1349,0.3333,203,60190,1.0,domain2
1350,0.4831,203,60190,,domain2
1351,0.3333,203,60190,1.0,domain2
1352,0.4126,203,60190,1.0,domain2
1353,0.4831,203,60190,,domain2
1354,0.3333,203,60190,1.0,domain2
1355,0.7907,203,60190,1.0,domain2
1356,0.4831,203,60190,2.0,domain2
1357,0.38299999999999995,203,60190,1.0,domain2
1358,0.2043,203,60190,,domain2
1359,0.3105,203,60190,,domain2
1360,0.1962,203,60190,1.0,domain2
1361,0.2141,203,60190,,domain2
1362,0.2141,203,60190,,domain2
1363,0.1962,203,60190,2.0,domain2
1364,0.1962,203,60190,1.0,domain2
1365,0.598,203,60190,,domain2
1366,0.1962,203,60190,,domain2
1367,0.2141,203,60190,1.0,domain2
1368,0.1962,203,60190,1.0,domain2
1369,0.2141,203,60190,2.0,domain2
1370,0.2141,203,60190,1.0,domain2
1371,0.1962,203,60190,1.0,domain2
1372,0.2141,203,60190,,domain2
